rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
2386,NSA2,O95478,Ribosome biogenesis protein NSA2 homolog,1.977614373972405,2.234286162,1.72094258594481,"Nucleus, nucleolus"
2387,HOOK1,Q9UJC3,Protein Hook homolog 1,1.97761744042451,2.093607089,1.86162779184902,"Cytoplasm; Cytoplasm, cytoskeleton"
2388,CCDC88C,Q9P219,Protein Daple,1.977682845557245,1.641324552,2.31404113911449,Cytoplasm; Cell junction
2389,UCK1,Q9HA47,Uridine-cytidine kinase 1,1.97911568125595,1.985801604,1.9724297585119,
2390,ODF3,Q96PU9,Outer dense fiber protein 3,1.97921379848298,,1.97921379848298,Cytoplasm
2391,PKIB,Q9C010,cAMP-dependent protein kinase inhibitor beta,1.9796600397776927,1.566408495,2.392911584555385,
2392,PTPRO,Q16827,Receptor-type tyrosine-protein phosphatase O,1.979892618809524,0.846890395,3.112894842619048,Membrane; Single-pass type I membrane protein
2393,ATG101,Q9BSB4,Autophagy-related protein 101,1.98223774668114,1.196069704,2.76840578936228,Cytoplasm; Preautophagosomal structure
2394,GFRA2,O00451,GDNF family receptor alpha-2,1.982616753276219,2.310163467,1.6550700395524376,Cell membrane
2395,TNNC1,P63316,"Troponin C, slow skeletal and cardiac muscles",1.983259497,1.983259497,,
2396,NDRG4,Q9ULP0,Protein NDRG4,1.984228658377154,1.936568743,2.031888573754308,"Cytoplasm, cytosol"
2397,CADM3,Q8N126,Cell adhesion molecule 3,1.985019862290425,1.810091441,2.15994828358085,Cell membrane; Cell junction
2398,E2F5,Q15329,Transcription factor E2F5,1.985117148,1.985117148,,Nucleus
2399,DAB2,P98082,Disabled homolog 2,1.9851960829281001,1.9851960829281001,,"Cytoplasm; Cytoplasmic vesicle, clathrin-coated vesicle membrane; Membrane, clathrin-coated pit"
2400,TMA7,Q9Y2S6,Translation machinery-associated protein 7,1.9852155114511076,1.826830305,2.143600717902215,
2401,CDR2,Q01850,Cerebellar degeneration-related protein 2,1.9858473345682799,1.9858473345682799,,
2402,CEP295,Q9C0D2,Centrosomal protein of 295 kDa,1.9858522537617165,,1.9858522537617165,
2403,ZNF532,Q9HCE3,Zinc finger protein 532,1.986106857122935,2.159898867,1.81231484724587,Nucleus
2404,SUDS3,Q9H7L9,Sin3 histone deacetylase corepressor complex component SDS3,1.9874070445686849,1.931601704,2.04321238513737,Nucleus
2405,PDZD4,Q76G19,PDZ domain-containing protein 4,1.987650865896355,1.987650865896355,,"Cytoplasm, cell cortex"
2406,SQLE,Q14534,Squalene monooxygenase,1.9877064501236617,1.113001957,2.862410943247323,Microsome membrane; Endoplasmic reticulum membrane
2407,CEP63,Q96MT8,Centrosomal protein of 63 kDa,1.988043775,1.988043775,,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite"
2408,SV2B,Q7L1I2,Synaptic vesicle glycoprotein 2B,1.9883646087087739,1.603846531,2.3728826864175474,"Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Cytoplasmic vesicle, secretory vesicle, acrosome"
2409,KAT5,Q92993,Histone acetyltransferase KAT5,1.9886053303431153,1.379766905,2.59744375568623,"Nucleus; Chromosome; Cytoplasm; Chromosome, centromere, kinetochore; Cytoplasm, cytoskeleton, spindle pole; Nucleus, nucleolus; Cytoplasm, perinuclear region"
2410,RAB6B,Q9NRW1,Ras-related protein Rab-6B,1.9890263068794378,1.629438711,2.348613902758876,Golgi apparatus membrane; Endoplasmic reticulum-Golgi intermediate compartment; Cytoplasmic vesicle
2411,NAV2,Q8IVL1,Neuron navigator 2,1.9892083196214052,1.335128198,2.6432884412428104,Nucleus
2412,CERS4,Q9HA82,Ceramide synthase 4,1.9892968894154612,2.044181493,1.9344122858309225,Endoplasmic reticulum membrane
2413,SLC5A7,Q9GZV3,High affinity choline transporter 1,1.9894270999497707,1.724734913,2.254119286899541,Membrane; Cell membrane; Synapse
2414,CILP2,Q8IUL8,Cartilage intermediate layer protein 2,1.9894624203018987,1.847243037,2.131681803603797,"Secreted, extracellular space, extracellular matrix"
2415,TBKBP1,A7MCY6,TANK-binding kinase 1-binding protein 1,1.990519204,1.990519204,,
2416,MOB3B,Q86TA1,MOB kinase activator 3B,1.990764088499575,1.53369373,2.44783444699915,
2417,PTPRF,P10586,Receptor-type tyrosine-protein phosphatase F,1.9908164724053807,1.507809227,2.4738237178107614,Membrane; Single-pass type I membrane protein
2418,YTHDF3,Q7Z739,YTH domain-containing family protein 3,1.9914453068802551,2.041583434,1.94130717976051,"Cytoplasm, cytosol; Cytoplasm, P-body; Cytoplasm, Stress granule"
2419,HUNK,P57058,Hormonally up-regulated neu tumor-associated kinase,1.991965532,1.991965532,,
2420,TMEM98,Q9Y2Y6,Transmembrane protein 98,1.99233207,1.99233207,,"Cell membrane; Secreted; Secreted, extracellular exosome; Endoplasmic reticulum membrane"
2421,PMS1,P54277,PMS1 protein homolog 1,1.993054393227185,2.124508499,1.86160028745437,Nucleus
2422,SPDL1,Q96EA4,Protein Spindly,1.99314583,1.99314583,,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Chromosome, centromere, kinetochore; Nucleus; Cytoplasm, cytoskeleton, spindle pole"
2423,DCAF11,Q8TEB1,DDB1- and CUL4-associated factor 11,1.993197427354795,2.062712548,1.92368230670959,
2424,SELENOS,Q9BQE4,Selenoprotein S,1.9944117304616151,2.470788739,1.51803472192323,Endoplasmic reticulum membrane; Single-pass membrane protein; Cytoplasm
2425,MPPED2,Q15777,Metallophosphoesterase MPPED2,1.994915345356905,1.283701239,2.70612945171381,
2426,HECA,Q9UBI9,Headcase protein homolog,1.995501307777205,2.568003191,1.42299942455441,
2427,TCF25,Q9BQ70,Transcription factor 25,1.995677128488275,1.945986343,2.04536791397655,"Nucleus; Cytoplasm, cytosol"
2428,XXYLT1,Q8NBI6,Xyloside xylosyltransferase 1,1.9958226787863707,3.296419091,0.695226266572741,Endoplasmic reticulum membrane
2429,ZBTB1,Q9Y2K1,Zinc finger and BTB domain-containing protein 1,1.996017952,1.996017952,,"Nucleus; Nucleus, nucleoplasm"
2430,NYAP2,Q9P242,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2,1.99615978782353,1.566906864,2.42541271164706,
2431,CCDC86,Q9H6F5,Coiled-coil domain-containing protein 86,1.997369495088855,2.232701368,1.76203762217771,Nucleus
2432,RBL2,Q08999,Retinoblastoma-like protein 2,1.997888211,1.997888211,,Nucleus
2433,POLL,Q9UGP5,DNA polymerase lambda,1.998306636,1.998306636,,Nucleus; Chromosome
2434,APLP2,Q06481,Amyloid beta precursor like protein 2,1.9989320706890361,1.282609238,2.715254903378072,Cell membrane; Nucleus
2435,ARFGEF3,Q5TH69,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,1.9990419029807787,1.521902832,2.476180973961557,"Cytoplasm; Cytoplasmic vesicle, secretory vesicle; Cytoplasmic vesicle, secretory vesicle membrane"
2436,BCL10,O95999,B-cell lymphoma/leukemia 10,2.000528987078095,1.645394263,2.35566371115619,"Cytoplasm, perinuclear region; Membrane raft"
2437,PRICKLE1,Q96MT3,Prickle-like protein 1,2.00068018416894,2.00068018416894,,"Nucleus membrane; Cytoplasm, cytosol"
2438,IK,Q13123,Protein Red,2.000704104604537,1.247072387,2.7543358222090735,"Nucleus; Nucleus, nucleoplasm; Chromosome; Cytoplasm, cytoskeleton, spindle pole"
2439,MAP7D2,Q96T17,MAP7 domain-containing protein 2,2.0010185896989614,0.939565305,3.0624718743979225,
2440,ATCAY,Q86WG3,Caytaxin,2.001103414068459,1.815275994,2.1869308341369185,"Cell projection, axon; Cell projection, dendrite; Presynapse; Mitochondrion; Cell projection, growth cone; Cytoplasm"
2441,CCDC50,Q8IVM0,Coiled-coil domain-containing protein 50,2.001231524642225,1.903120079,2.09934297028445,Cytoplasm
2442,HBP1,O60381,HMG box-containing protein 1,2.001491319,2.001491319,,Nucleus
2443,RAB11FIP5,Q9BXF6,Rab11 family-interacting protein 5,2.00280678570373,2.020027071,1.98558650040746,"Cytoplasm; Recycling endosome membrane; Peripheral membrane protein; Early endosome membrane; Golgi apparatus membrane; Cytoplasmic vesicle, secretory vesicle membrane; Mitochondrion membrane; Peripheral membrane protein"
2444,SF3B6,Q9Y3B4,Splicing factor 3B subunit 6,2.0036021898560152,2.023601493,1.98360288671203,Nucleus
2445,SESTD1,Q86VW0,SEC14 domain and spectrin repeat-containing protein 1,2.0039815719608702,1.385463524,2.62249961992174,
2446,CHRNA3,P32297,Neuronal acetylcholine receptor subunit alpha-3,2.0040249766305154,3.00714268,1.000907273261031,Postsynaptic cell membrane; Multi-pass membrane protein; Cell membrane
2447,LRRC45,Q96CN5,Leucine-rich repeat-containing protein 45,2.004039156,2.004039156,,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
2448,ERCC2,P18074,General transcription and DNA repair factor IIH helicase subunit XPD,2.0041101560625068,2.158578388,1.8496419241250137,"Nucleus; Cytoplasm, cytoskeleton, spindle"
2449,IFIT3,O14879,Interferon-induced protein with tetratricopeptide repeats 3,2.004495111,2.004495111,,Cytoplasm; Mitochondrion
2450,MEOX1,P50221,Homeobox protein MOX-1,2.005303818,2.005303818,,Nucleus; Cytoplasm
2451,MED15,Q96RN5,Mediator of RNA polymerase II transcription subunit 15,2.005368662709505,1.838792014,2.17194531141901,Cytoplasm; Nucleus
2452,GAB2,Q9UQC2,GRB2-associated-binding protein 2,2.0054356032004996,1.906550052,2.1043211544009988,Cytoplasm; Cell membrane; Membrane raft
2453,RELL2,Q8NC24,RELT-like protein 2,2.0055813388952917,2.21720346,1.7939592177905832,Cell membrane
2454,MAN2A2,P49641,Alpha-mannosidase 2x,2.00563220579313,3.001283373,1.00998103858626,Golgi apparatus membrane
2455,TEN1,Q86WV5,CST complex subunit TEN1,2.005886217,2.005886217,,"Nucleus; Chromosome, telomere"
2456,SULT4A1,Q9BR01,Sulfotransferase 4A1,2.005894417478963,1.286570979,2.7252178559579257,Cytoplasm
2457,MAP1B,P46821,Microtubule-associated protein 1B,2.0059828048861132,2.089586601,1.9223790087722261,"Cytoplasm, cytoskeleton; Cytoplasm; Synapse; Cell projection, dendritic spine.;[MAP1 light chain LC1]: Cytoplasm"
2458,SECISBP2,Q96T21,Selenocysteine insertion sequence-binding protein 2,2.006614824682305,1.351965023,2.66126462636461,[Isoform 1]: Nucleus.;[Isoform 2]: Mitochondrion
2459,FAM114A1,Q8IWE2,Protein NOXP20,2.007112835,2.007112835,,Cytoplasm
2460,BBX,Q8WY36,HMG box transcription factor BBX,2.00786393105065,,2.00786393105065,Nucleus
2461,FBXO44,Q9H4M3,F-box only protein 44,2.0082919331859994,1.712657013,2.3039268533719985,
2462,E2F4,Q16254,Transcription factor E2F4,2.0082973595239446,2.004393788,2.01220093104789,Nucleus
2463,ESCO2,Q56NI9,N-acetyltransferase ESCO2,2.008418047,2.008418047,,Nucleus; Chromosome
2464,DDX42,Q86XP3,ATP-dependent RNA helicase DDX42,2.0084676844707325,2.238496285,1.778439083941465,"Cytoplasm; Nucleus.;[Isoform 2]: Nucleus, Cajal body; Nucleus speckle"
2465,SETD1B,Q9UPS6,Histone-lysine N-methyltransferase SETD1B,2.00863991238556,2.541320166,1.47595965877112,Nucleus speckle; Chromosome
2466,TNNI1,P19237,"Troponin I, slow skeletal muscle",2.009418444,2.009418444,,
2467,DHX32,Q7L7V1,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32,2.0094761955396483,3.217302118,0.8016502730792963,Nucleus; Mitochondrion
2468,SNCA,P37840,Alpha-synuclein,2.0096481542332247,1.578415278,2.44088103046645,"Cytoplasm; Membrane; Nucleus; Synapse; Secreted; Cell projection, axon"
2469,PICALM,Q13492,Phosphatidylinositol-binding clathrin assembly protein,2.009815084770438,1.723238911,2.296391258540876,"Cell membrane; Membrane, clathrin-coated pit; Golgi apparatus; Cytoplasmic vesicle, clathrin-coated vesicle; Nucleus"
2470,WDR70,Q9NW82,WD repeat-containing protein 70,2.0101083298410574,1.771029774,2.2491868856821142,
2471,ADCY3,O60266,Adenylate cyclase type 3,2.0103838314181237,2.633754927,1.3870127358362476,"Cell membrane; Cytoplasm; Cell projection, cilium; Golgi apparatus"
2472,KDM3B,Q7LBC6,Lysine-specific demethylase 3B,2.0104764189767623,1.325087727,2.695865110953525,Nucleus
2473,PLCE1,Q9P212,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1 (EC 3.1.4.11) (Pancreas-enriched phospholipase C) (Phosphoinositide phospholipase C-epsilon-1) (Phospholipase C-epsilon-1) (PLC-epsilon-1)",2.01088847130123,,2.01088847130123,"Cytoplasm, cytosol; Cell membrane; Golgi apparatus membrane; Cell projection, lamellipodium"
2474,PPHLN1,Q8NEY8,Periphilin-1,2.01099431469654,2.091223225,1.93076540439308,Nucleus; Cytoplasm; Chromosome
2475,NBDY,A0A0U1RRE5,Negative regulator of P-body association,2.01104344365314,2.625632554,1.39645433330628,"Cytoplasm, P-body"
2476,NCBP3,Q53F19,Nuclear cap-binding protein subunit 3,2.011307340735455,1.734151485,2.28846319647091,Nucleus; Cytoplasm
2477,AAR2,Q9Y312,Protein AAR2 homolog,2.0121242742261987,1.972823609,2.0514249394523976,
2478,COIL,P38432,Coilin,2.0122234993764803,2.14641553,1.87803146875296,"Nucleus; Nucleus, Cajal body"
2479,RSAD1,Q9HA92,"Radical S-adenosyl methionine domain-containing protein 1, mitochondrial",2.0127488820559423,2.09952383,1.925973934111885,Mitochondrion
2480,PUM1,Q14671,Pumilio homolog 1,2.0131404883506576,1.627657019,2.398623957701315,"Cytoplasm; Cytoplasm, P-body; Cytoplasmic granule"
2481,PARP14,Q460N5,Protein mono-ADP-ribosyltransferase PARP14,2.01314857921483,2.01314857921483,,Nucleus; Cytoplasm
2482,MAPKAPK3,Q16644,MAP kinase-activated protein kinase 3,2.013376374,2.013376374,,Nucleus; Cytoplasm
2483,TRNAU1AP,Q9NX07,tRNA selenocysteine 1-associated protein 1,2.013657181957805,1.785989752,2.24132461191561,Nucleus; Cytoplasm
2484,DCAF6,Q58WW2,DDB1- and CUL4-associated factor 6,2.01375886460744,1.445537729,2.58198000021488,Nucleus
2485,KIT,P10721,Mast/stem cell growth factor receptor Kit,2.014333444191695,1.86704257,2.16162431838339,[Isoform 1]: Cell membrane; Single-pass type I membrane protein.;[Isoform 2]: Cell membrane; Single-pass type I membrane protein.;[Isoform 3]: Cytoplasm
2486,ZNF462,Q96JM2,Zinc finger protein 462,2.014490361025797,1.296683932,2.7322967900515946,Nucleus
2487,GRIK5,Q16478,"Glutamate receptor ionotropic, kainate 5",2.01451659155029,1.602273908,2.42675927510058,Cell membrane; Multi-pass membrane protein; Postsynaptic cell membrane; Multi-pass membrane protein
2488,MANEAL,Q5VSG8,"Glycoprotein endo-alpha-1,2-mannosidase-like protein",2.014562155164273,2.643498569,1.3856257413285467,Golgi apparatus membrane
2489,MED10,Q9BTT4,Mediator of RNA polymerase II transcription subunit 10,2.01563106992484,1.991985653,2.03927648684968,Nucleus
2490,MYPOP,Q86VE0,"Myb-related transcription factor, partner of profilin",2.015660867,2.015660867,,Nucleus
2491,STIM2,Q9P246,Stromal interaction molecule 2,2.0158043383320052,2.098086764,1.93352191266401,Endoplasmic reticulum membrane
2492,HTD2,P86397,"Hydroxyacyl-thioester dehydratase type 2, mitochondrial",2.017068058348185,1.072262247,2.96187386969637,Mitochondrion
2493,DMWD,Q09019,Dystrophia myotonica WD repeat-containing protein,2.017159353864635,1.934519954,2.09979875372927,"Perikaryon; Cell projection, dendrite; Nucleus"
2494,RIC1,Q4ADV7,Guanine nucleotide exchange factor subunit RIC1,2.0171887892046914,2.593856533,1.440521045409383,"Cytoplasm, cytosol; Membrane"
2495,TRIM24,O15164,Transcription intermediary factor 1-alpha,2.018069353896062,1.210159985,2.825978722792124,Nucleus; Cytoplasm; Mitochondrion
2496,RGS18,Q9NS28,Regulator of G-protein signaling 18,2.018483829,2.018483829,,Cytoplasm
2497,SEMA4C,Q9C0C4,Semaphorin-4C,2.0188137238243486,1.396822124,2.640805323648697,"Postsynaptic density membrane; Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane"
2498,PWP1,Q13610,Periodic tryptophan protein 1 homolog,2.01964685443239,1.715997769,2.32329593986478,"Nucleus; Nucleus, nucleolus; Chromosome"
2499,MKLN1,Q9UL63,Muskelin,2.0202367936034498,1.620897176,2.4195764112069,"Cytoplasm; Cytoplasm, cytosol; Nucleus, nucleoplasm; Cell projection, ruffle; Cytoplasm, cell cortex; Synapse; Postsynapse"
2500,LSM14B,Q9BX40,Protein LSM14 homolog B,2.02066339582168,1.859210453,2.18211633864336,
2501,MOB3A,Q96BX8,MOB kinase activator 3A,2.0209803390775494,1.789653658,2.2523070201550985,
2502,TTPAL,Q9BTX7,Alpha-tocopherol transfer protein-like,2.0213672143964856,2.422115395,1.6206190337929711,
2503,GRAMD1A,Q96CP6,Protein Aster-A,2.02163667059552,1.317859632,2.7254137091910398,"Endoplasmic reticulum membrane; Cell membrane; Cytoplasmic vesicle, autophagosome"
2504,OAS2,P29728,2'-5'-oligoadenylate synthase 2,2.021877919,2.021877919,,"Cytoplasm; Cytoplasm, perinuclear region"
2505,DDHD1,Q8NEL9,Phospholipase DDHD1,2.02210209277902,2.426246397,1.61795778855804,Cytoplasm
2506,CDIP1,Q9H305,Cell death-inducing p53-target protein 1,2.022420991376995,2.686856255,1.35798572775399,Late endosome membrane; Lysosome membrane
2507,EHMT2,Q96KQ7,Histone-lysine N-methyltransferase EHMT2,2.0227648990080427,2.560703156,1.4848266420160854,Nucleus; Chromosome
2508,FAP,Q12884,Prolyl endopeptidase FAP,2.022853932,2.022853932,,"[Prolyl endopeptidase FAP]: Cell surface; Cell membrane; Cell projection, lamellipodium membrane; Cell projection, invadopodium membrane; Cell projection, ruffle membrane; Membrane.;[Antiplasmin-cleaving enzyme FAP, soluble form]: Secreted.;[Isoform 2]: Cytoplasm"
2509,SMG6,Q86US8,Telomerase-binding protein EST1A,2.022953322954455,1.881722701,2.16418394490891,"Nucleus, nucleolus; Chromosome, telomere; Cytoplasm, cytosol"
2510,NKIRAS2,Q9NYR9,NF-kappa-B inhibitor-interacting Ras-like protein 2,2.0233068211053578,1.542584201,2.5040294412107156,Cytoplasm
2511,HIRIP3,Q9BW71,HIRA-interacting protein 3,2.023465974,2.023465974,,Nucleus
2512,GOLGA4,Q13439,Golgin subfamily A member 4,2.02359442377724,2.152127209,1.89506163855448,Cytoplasm; Golgi apparatus membrane
2513,FYTTD1,Q96QD9,UAP56-interacting factor,2.023926317871882,1.117824735,2.9300279007437644,"Nucleus, nucleoplasm; Nucleus speckle"
2514,MAN2A1,Q16706,Alpha-mannosidase 2,2.0241055653497013,2.131184868,1.9170262626994026,Golgi apparatus membrane
2515,YIPF6,Q96EC8,Protein YIPF6,2.025238005005655,1.666557634,2.38391837601131,Golgi apparatus membrane
2516,PPP1R2,P41236,Protein phosphatase inhibitor 2,2.025432180163505,2.016342041,2.03452231932701,
2517,RRM2,P31350,Ribonucleoside-diphosphate reductase subunit M2,2.026390690239125,1.746561542,2.3062198384782504,Cytoplasm; Nucleus
2518,RASAL2,Q9UJF2,Ras GTPase-activating protein nGAP,2.0265020201538504,1.569237522,2.4837665183077005,
2519,BAALC,Q8WXS3,Brain and acute leukemia cytoplasmic protein,2.026593741013169,2.947711346832085,1.1054761351942533,"Cytoplasm; Synapse, synaptosome; Membrane raft; Postsynaptic density"
2520,ZNF652,Q9Y2D9,Zinc finger protein 652,2.0275525932524747,2.954222062,1.10088312450495,Nucleus
2521,TMOD3,Q9NYL9,Tropomodulin-3,2.027889329239665,1.519518504,2.53626015447933,"Cytoplasm, cytoskeleton"
2522,SERPINI1,Q99574,Neuroserpin,2.028019612089313,1.63009295,2.425946274178626,"Secreted; Cytoplasmic vesicle, secretory vesicle lumen; Perikaryon"
2523,PLEKHJ1,Q9NW61,Pleckstrin homology domain-containing family J member 1,2.028104429659934,1.728645467107015,2.3275633922128534,
2524,BLOC1S6,Q9UL45,Biogenesis of lysosome-related organelles complex 1 subunit 6,2.0282798316849786,1.739926025,2.3166336383699573,Cytoplasm; Membrane
2525,SMIM11,P58511,Small integral membrane protein 11,2.02871812789718,2.02871812789718,,Membrane
2526,STAT1,P42224,Signal transducer and activator of transcription 1-alpha/beta,2.0287858089959214,2.013590022,2.043981595991843,Cytoplasm; Nucleus
2527,PRELID1,Q9Y255,"PRELI domain-containing protein 1, mitochondrial",2.02889821683286,,2.02889821683286,Mitochondrion; Mitochondrion intermembrane space
2528,NCBP2AS2,Q69YL0,Protein NCBP2AS2,2.0289764705373803,2.910097455,1.1478554860747607,
2529,CNST,Q6PJW8,Consortin,2.029052478404245,2.391587959,1.66651699780849,"Cell membrane; Golgi apparatus, trans-Golgi network membrane; Cytoplasmic vesicle, secretory vesicle"
2530,PEX13,Q92968,Peroxisomal membrane protein PEX13,2.029097422436295,1.805517148,2.25267769687259,Peroxisome membrane
2531,SLC6A15,Q9H2J7,Sodium-dependent neutral amino acid transporter B(0)AT2,2.02974501349001,1.176426943,2.88306308398002,Membrane
2532,ATRX,P46100,Transcriptional regulator ATRX,2.0299435267080677,2.017167179,2.042719874416135,"Nucleus; Chromosome, telomere; Nucleus, PML body"
2533,LY6H,O94772,Lymphocyte antigen 6H,2.0305222116657546,2.043515007,2.01752941633151,Cell membrane
2534,ITGA6,P23229,Integrin alpha-6,2.030716480600425,1.526187911,2.5352450502008503,Cell membrane; Cell membrane
2535,MAP4K2,Q12851,Mitogen-activated protein kinase kinase kinase kinase 2,2.03108558399206,2.306037532,1.7561336359841206,Cytoplasm; Basolateral cell membrane; Golgi apparatus membrane
2536,CENPC,Q03188,Centromere protein C,2.031230614494835,1.776327788,2.28613344098967,"Nucleus; Chromosome, centromere, kinetochore; Chromosome, centromere"
2537,NUS1,Q96E22,Dehydrodolichyl diphosphate synthase complex subunit NUS1,2.03148255000117,2.654067623,1.4088974770023401,Endoplasmic reticulum membrane
2538,FHL2,Q14192,Four and a half LIM domains protein 2,2.031491218,2.031491218,,"Cytoplasm; Nucleus; Cytoplasm, myofibril, sarcomere, Z line"
2539,EVI5,O60447,Ecotropic viral integration site 5 protein homolog,2.031869532556837,2.314675166,1.749063899113675,"Nucleus; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, spindle"
2540,SNAPC4,Q5SXM2,snRNA-activating protein complex subunit 4,2.031952189,2.031952189,,Nucleus
2541,ATRN,O75882,Attractin,2.0324376343087533,1.703244844,2.3616304246175064,[Isoform 1]: Cell membrane.;[Isoform 2]: Secreted.;[Isoform 3]: Secreted
2542,ANKZF1,Q9H8Y5,Ankyrin repeat and zinc finger domain-containing protein 1,2.03269884408161,2.264681899,1.80071578916322,Cytoplasm
2543,DLGAP5,Q15398,Disks large-associated protein 5,2.032783587,2.032783587,,"Nucleus; Cytoplasm; Cytoplasm, cytoskeleton, spindle"
2544,PHACTR3,Q96KR7,Phosphatase and actin regulator 3,2.0327866545158253,1.758062755,2.30751055403165,Nucleus matrix
2545,POLR2I,P36954,DNA-directed RNA polymerase II subunit RPB9,2.0336618506756814,2.278044809,1.7892788923513632,"Nucleus, nucleolus"
2546,TDG,Q13569,G/T mismatch-specific thymine DNA glycosylase,2.0336684890937002,1.519331931,2.5480050471874,Nucleus
2547,RAD1,O60671,Cell cycle checkpoint protein RAD1,2.03399599171249,2.668244745,1.39974723842498,Nucleus
2548,EPHA3,P29320,Ephrin type-A receptor 3,2.034067440319355,1.456071442,2.61206343863871,[Isoform 1]: Cell membrane.;[Isoform 2]: Secreted
2549,TRIM33,Q9UPN9,E3 ubiquitin-protein ligase TRIM33,2.0344960650270374,1.852023368,2.2169687620540746,Nucleus
2550,RNF114,Q9Y508,E3 ubiquitin-protein ligase RNF114,2.0345502805537525,2.571814451,1.4972861101075052,Cytoplasm; Nucleus
2551,TTC39C,Q8N584,Tetratricopeptide repeat protein 39C,2.034910969022305,2.167125806,1.9026961320446105,
2552,RAB30,Q15771,Ras-related protein Rab-30,2.0351438185745954,1.781572552,2.28871508514919,"Membrane; Golgi apparatus, trans-Golgi network; Cytoplasm; Golgi apparatus"
2553,SHISA2,Q6UWI4,Protein shisa-2 homolog (Transmembrane protein 46),2.035346825938535,,2.035346825938535,Endoplasmic reticulum membrane
2554,IFT57,Q9NWB7,Intraflagellar transport protein 57 homolog,2.035823252402605,1.981155639,2.09049086580521,"Cell projection, cilium; Cytoplasm, cytoskeleton, cilium basal body"
2555,BCAR1,P56945,Breast cancer anti-estrogen resistance protein 1,2.036395062075828,1.536404308,2.536385816151656,"Cell junction, focal adhesion; Cytoplasm; Cell projection, axon"
2556,ALK,Q9UM73,ALK tyrosine kinase receptor,2.036573397224925,2.728543456,1.34460333844985,Cell membrane
2557,RBM20,Q5T481,RNA-binding protein 20,2.0370797914277587,2.380567886,1.6935916968555174,"Nucleus; Cytoplasm, Cytoplasmic ribonucleoprotein granule"
2558,HHIP,Q96QV1,Hedgehog-interacting protein,2.037228673,2.037228673,,Cell membrane; Secreted
2559,RPL7L1,Q6DKI1,60S ribosomal protein L7-like 1,2.037283258309655,2.239602172,1.83496434461931,
2560,WDR83,Q9BRX9,WD repeat domain-containing protein 83,2.03783938783594,2.358851855,1.7168269206718803,Cytoplasm; Nucleus
2561,ST8SIA4,Q92187,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase",2.038188478,2.038188478,,Golgi apparatus membrane
2562,TMSB4Y,O14604,"Thymosin beta-4, Y-chromosomal",2.03827298386007,0.624219071,3.45232689672014,"Cytoplasm, cytoskeleton"
2563,LIMD2,Q9BT23,LIM domain-containing protein 2,2.0387161074948184,1.598761548,2.478670666989637,Cytoplasm; Nucleus
2564,LYNX1,P0DP58,Ly-6/neurotoxin-like protein 1,2.03982780175108,1.749131425,2.33052417850216,"Cell membrane; Cell projection, dendrite; Endoplasmic reticulum"
2565,OPTN,Q96CV9,Optineurin,2.0399366828970824,1.734898483,2.3449748827941646,"Cytoplasm, perinuclear region; Golgi apparatus; Golgi apparatus, trans-Golgi network; Cytoplasmic vesicle, autophagosome; Cytoplasmic vesicle; Recycling endosome"
2566,GPR176,Q14439,G-protein coupled receptor 176,2.040367351,2.040367351,,Cell membrane
2567,SNN,O75324,Stannin,2.0424368423081902,2.91232301,1.1725506746163805,Mitochondrion outer membrane
2568,RTN1,Q16799,Reticulon-1,2.043428466683283,2.182374393,1.9044825403665662,Endoplasmic reticulum membrane; Golgi apparatus membrane
2569,TOMM20,Q15388,Mitochondrial import receptor subunit TOM20 homolog,2.0442880475000003,2.04628473,2.042291365,Mitochondrion outer membrane
2570,RRP15,Q9Y3B9,RRP15-like protein,2.045161910236825,2.438613711,1.65171010947365,
2571,B3GALT4,O96024,"Beta-1,3-galactosyltransferase 4",2.045269964,2.045269964,,Golgi apparatus membrane
2572,SNW1,Q13573,SNW domain-containing protein 1,2.045482519508545,1.960601091,2.1303639480170897,Nucleus
2573,GTF2F1,P35269,General transcription factor IIF subunit 1,2.0459339549999997,2.160394653,1.931473257,Nucleus
2574,CDC27,P30260,Cell division cycle protein 27 homolog,2.04601996631144,2.350592085,1.74144784762288,"Nucleus; Cytoplasm, cytoskeleton, spindle"
2575,RNF20,Q5VTR2,E3 ubiquitin-protein ligase BRE1A,2.0461130111310206,2.064446838,2.0277791842620414,Nucleus
